"atc","year","sex","age","nusers","ddd","users_pr_1000","ddd_pr_1000","country","drug_group"
"N06AA07",2015,"F","5-9",0,0,0,0,"DK","TCA"
"N06AA07",2015,"M","5-9",0,0,0,0,"DK","TCA"
"N06AA07",2015,"F","10-14",0,0,0,0,"DK","TCA"
"N06AA07",2015,"M","10-14",0,0,0,0,"DK","TCA"
"N06AA07",2015,"F","15-19",0,0,0,0,"DK","TCA"
"N06AA07",2015,"M","15-19",0,0,0,0,"DK","TCA"
"N06AA08",2015,"F","5-9",0,0,0,0,"DK","TCA"
"N06AA08",2015,"M","5-9",0,0,0,0,"DK","TCA"
"N06AA08",2015,"F","10-14",0,0,0,0,"DK","TCA"
"N06AA08",2015,"M","10-14",0,0,0,0,"DK","TCA"
"N06AA08",2015,"F","15-19",0,0,0,0,"DK","TCA"
"N06AA08",2015,"M","15-19",0,0,0,0,"DK","TCA"
"N06AA09",2015,"F","5-9",10,0,0.0620516762137413,0,"DK","TCA"
"N06AA09",2015,"M","5-9",8,0,0.0471167489886284,0,"DK","TCA"
"N06AA09",2015,"F","10-14",27,0,0.165825262665749,0,"DK","TCA"
"N06AA09",2015,"M","10-14",29,0,0.170077994465828,0,"DK","TCA"
"N06AA09",2015,"F","15-19",215,10000,1.25134587287903,58.2021369934082,"DK","TCA"
"N06AA09",2015,"M","15-19",54,4000,0.29819592833519,22.088586807251,"DK","TCA"
"N06AA10",2015,"F","5-9",11,0,0.0682568475604057,0,"DK","TCA"
"N06AA10",2015,"M","5-9",10,0,0.0588959380984306,0,"DK","TCA"
"N06AA10",2015,"F","10-14",10,0,0.0614167600870132,0,"DK","TCA"
"N06AA10",2015,"M","10-14",19,0,0.111430414021015,0,"DK","TCA"
"N06AA10",2015,"F","15-19",66,6000,0.384134083986282,34.9212799072266,"DK","TCA"
"N06AA10",2015,"M","15-19",30,5000,0.1656643897295,27.6107330322266,"DK","TCA"
"N06AA11",2015,"F","5-9",0,0,0,0,"DK","TCA"
"N06AA11",2015,"M","5-9",0,0,0,0,"DK","TCA"
"N06AA11",2015,"F","10-14",0,0,0,0,"DK","TCA"
"N06AA11",2015,"M","10-14",0,0,0,0,"DK","TCA"
"N06AA11",2015,"F","15-19",0,0,0,0,"DK","TCA"
"N06AA11",2015,"M","15-19",0,0,0,0,"DK","TCA"
"N06AA12",2015,"F","5-9",0,0,0,0,"DK","TCA"
"N06AA12",2015,"M","5-9",0,0,0,0,"DK","TCA"
"N06AA12",2015,"F","10-14",0,0,0,0,"DK","TCA"
"N06AA12",2015,"M","10-14",0,0,0,0,"DK","TCA"
"N06AA12",2015,"F","15-19",2,0,0.01164042763412,0,"DK","TCA"
"N06AA12",2015,"M","15-19",0,0,0,0,"DK","TCA"
"N06AA16",2015,"F","5-9",0,0,0,0,"DK","TCA"
"N06AA16",2015,"M","5-9",0,0,0,0,"DK","TCA"
"N06AA16",2015,"F","10-14",0,0,0,0,"DK","TCA"
"N06AA16",2015,"M","10-14",0,0,0,0,"DK","TCA"
"N06AA16",2015,"F","15-19",0,0,0,0,"DK","TCA"
"N06AA16",2015,"M","15-19",0,0,0,0,"DK","TCA"
"N06AA17",2015,"F","5-9",0,0,0,0,"DK","TCA"
"N06AA17",2015,"M","5-9",0,0,0,0,"DK","TCA"
"N06AA17",2015,"F","10-14",0,0,0,0,"DK","TCA"
"N06AA17",2015,"M","10-14",0,0,0,0,"DK","TCA"
"N06AA17",2015,"F","15-19",0,0,0,0,"DK","TCA"
"N06AA17",2015,"M","15-19",0,0,0,0,"DK","TCA"
"N06AA21",2015,"F","5-9",0,0,0,0,"DK","TCA"
"N06AA21",2015,"M","5-9",0,0,0,0,"DK","TCA"
"N06AA21",2015,"F","10-14",0,0,0,0,"DK","TCA"
"N06AA21",2015,"M","10-14",0,0,0,0,"DK","TCA"
"N06AA21",2015,"F","15-19",0,0,0,0,"DK","TCA"
"N06AA21",2015,"M","15-19",0,0,0,0,"DK","TCA"
"N06AB",2015,"F","5-9",20,5000,0.124103352427483,31.0258388519287,"DK","SSRI"
"N06AB",2015,"M","5-9",27,8000,0.159019023180008,47.1167488098145,"DK","SSRI"
"N06AB",2015,"F","10-14",525,222000,3.2243800163269,1363.4521484375,"DK","SSRI"
"N06AB",2015,"M","10-14",502,207000,2.9441089630127,1214.00500488281,"DK","SSRI"
"N06AB",2015,"F","15-19",4139,1584000,24.089864730835,9219.21875,"DK","SSRI"
"N06AB",2015,"M","15-19",1710,664000,9.44287109375,3666.70532226562,"DK","SSRI"
"N06AB03",2015,"F","5-9",3,0,0.0186155028641224,0,"DK","SSRI"
"N06AB03",2015,"M","5-9",5,0,0.0294479690492153,0,"DK","SSRI"
"N06AB03",2015,"F","10-14",150,39000,0.92125141620636,239.525375366211,"DK","SSRI"
"N06AB03",2015,"M","10-14",118,27000,0.692041516304016,158.348480224609,"DK","SSRI"
"N06AB03",2015,"F","15-19",908,279000,5.28475379943848,1623.83959960938,"DK","SSRI"
"N06AB03",2015,"M","15-19",295,80000,1.62903320789337,441.771728515625,"DK","SSRI"
"N06AB04",2015,"F","5-9",2,0,0.0124103352427483,0,"DK","SSRI"
"N06AB04",2015,"M","5-9",0,0,0,0,"DK","SSRI"
"N06AB04",2015,"F","10-14",33,10000,0.202675312757492,61.4167633056641,"DK","SSRI"
"N06AB04",2015,"M","10-14",16,3000,0.093836136162281,17.5942764282227,"DK","SSRI"
"N06AB04",2015,"F","15-19",806,195000,4.69109201431274,1134.94165039062,"DK","SSRI"
"N06AB04",2015,"M","15-19",307,77000,1.69529902935028,425.205291748047,"DK","SSRI"
"N06AB05",2015,"F","5-9",0,0,0,0,"DK","SSRI"
"N06AB05",2015,"M","5-9",0,0,0,0,"DK","SSRI"
"N06AB05",2015,"F","10-14",0,0,0,0,"DK","SSRI"
"N06AB05",2015,"M","10-14",2,0,0.0117295170202851,0,"DK","SSRI"
"N06AB05",2015,"F","15-19",44,12000,0.256089389324188,69.8425598144531,"DK","SSRI"
"N06AB05",2015,"M","15-19",35,8000,0.19327512383461,44.177173614502,"DK","SSRI"
"N06AB06",2015,"F","5-9",16,4000,0.0992826819419861,24.820671081543,"DK","SSRI"
"N06AB06",2015,"M","5-9",20,7000,0.117791876196861,41.2271575927734,"DK","SSRI"
"N06AB06",2015,"F","10-14",368,169000,2.26013684272766,1037.94323730469,"DK","SSRI"
"N06AB06",2015,"M","10-14",392,174000,2.29898548126221,1020.46801757812,"DK","SSRI"
"N06AB06",2015,"F","15-19",2404,1046000,13.9917936325073,6087.943359375,"DK","SSRI"
"N06AB06",2015,"M","15-19",1066,480000,5.8866081237793,2650.63037109375,"DK","SSRI"
"N06AB08",2015,"F","5-9",0,0,0,0,"DK","SSRI"
"N06AB08",2015,"M","5-9",0,0,0,0,"DK","SSRI"
"N06AB08",2015,"F","10-14",1,1000,0.00614167610183358,6.14167594909668,"DK","SSRI"
"N06AB08",2015,"M","10-14",1,0,0.00586475851014256,0,"DK","SSRI"
"N06AB08",2015,"F","15-19",1,0,0.00582021381705999,0,"DK","SSRI"
"N06AB08",2015,"M","15-19",1,0,0.00552214635536075,0,"DK","SSRI"
"N06AB10",2015,"F","5-9",0,0,0,0,"DK","SSRI"
"N06AB10",2015,"M","5-9",2,0,0.0117791872471571,0,"DK","SSRI"
"N06AB10",2015,"F","10-14",5,2000,0.0307083800435066,12.2833518981934,"DK","SSRI"
"N06AB10",2015,"M","10-14",3,1000,0.017594275996089,5.86475849151611,"DK","SSRI"
"N06AB10",2015,"F","15-19",174,51000,1.01271712779999,296.830902099609,"DK","SSRI"
"N06AB10",2015,"M","15-19",78,18000,0.430727422237396,99.3986358642578,"DK","SSRI"
"N06AF",2015,"F","5-9",0,0,0,0,"DK","N06AF"
"N06AF",2015,"M","5-9",0,0,0,0,"DK","N06AF"
"N06AF",2015,"F","10-14",0,0,0,0,"DK","N06AF"
"N06AF",2015,"M","10-14",0,0,0,0,"DK","N06AF"
"N06AF",2015,"F","15-19",0,0,0,0,"DK","N06AF"
"N06AF",2015,"M","15-19",0,0,0,0,"DK","N06AF"
"N06AF01",2015,"F","5-9",0,0,0,0,"DK","N06AF"
"N06AF01",2015,"M","5-9",0,0,0,0,"DK","N06AF"
"N06AF01",2015,"F","10-14",0,0,0,0,"DK","N06AF"
"N06AF01",2015,"M","10-14",0,0,0,0,"DK","N06AF"
"N06AF01",2015,"F","15-19",0,0,0,0,"DK","N06AF"
"N06AF01",2015,"M","15-19",0,0,0,0,"DK","N06AF"
"N06AF03",2015,"F","5-9",0,0,0,0,"DK","N06AF"
"N06AF03",2015,"M","5-9",0,0,0,0,"DK","N06AF"
"N06AF03",2015,"F","10-14",0,0,0,0,"DK","N06AF"
"N06AF03",2015,"M","10-14",0,0,0,0,"DK","N06AF"
"N06AF03",2015,"F","15-19",0,0,0,0,"DK","N06AF"
"N06AF03",2015,"M","15-19",0,0,0,0,"DK","N06AF"
"N06AF04N06AG",2015,"F","5-9",0,0,0,0,"DK","N06AF"
"N06AF04N06AG",2015,"M","5-9",0,0,0,0,"DK","N06AF"
"N06AF04N06AG",2015,"F","10-14",0,0,0,0,"DK","N06AF"
"N06AF04N06AG",2015,"M","10-14",0,0,0,0,"DK","N06AF"
"N06AF04N06AG",2015,"F","15-19",0,0,0,0,"DK","N06AF"
"N06AF04N06AG",2015,"M","15-19",0,0,0,0,"DK","N06AF"
"N06AG02",2015,"F","5-9",0,0,0,0,"DK","N06AG"
"N06AG02",2015,"M","5-9",0,0,0,0,"DK","N06AG"
"N06AG02",2015,"F","10-14",0,0,0,0,"DK","N06AG"
"N06AG02",2015,"M","10-14",0,0,0,0,"DK","N06AG"
"N06AG02",2015,"F","15-19",0,0,0,0,"DK","N06AG"
"N06AG02",2015,"M","15-19",0,0,0,0,"DK","N06AG"
"N06AX",2015,"F","5-9",1,0,0.00620516762137413,0,"DK","Other"
"N06AX",2015,"M","5-9",3,0,0.0176687818020582,0,"DK","Other"
"N06AX",2015,"F","10-14",12,1000,0.0737001150846481,6.14167594909668,"DK","Other"
"N06AX",2015,"M","10-14",8,0,0.0469180680811405,0,"DK","Other"
"N06AX",2015,"F","15-19",921,198000,5.36041688919067,1152.40234375,"DK","Other"
"N06AX",2015,"M","15-19",371,70000,2.0487163066864,386.550262451172,"DK","Other"
"N06AX01",2015,"F","5-9",0,0,0,0,"DK","Other"
"N06AX01",2015,"M","5-9",0,0,0,0,"DK","Other"
"N06AX01",2015,"F","10-14",0,0,0,0,"DK","Other"
"N06AX01",2015,"M","10-14",0,0,0,0,"DK","Other"
"N06AX01",2015,"F","15-19",0,0,0,0,"DK","Other"
"N06AX01",2015,"M","15-19",0,0,0,0,"DK","Other"
"N06AX02",2015,"F","5-9",0,0,0,0,"DK","Other"
"N06AX02",2015,"M","5-9",0,0,0,0,"DK","Other"
"N06AX02",2015,"F","10-14",0,0,0,0,"DK","Other"
"N06AX02",2015,"M","10-14",0,0,0,0,"DK","Other"
"N06AX02",2015,"F","15-19",0,0,0,0,"DK","Other"
"N06AX02",2015,"M","15-19",0,0,0,0,"DK","Other"
"N06AX03",2015,"F","5-9",0,0,0,0,"DK","Other"
"N06AX03",2015,"M","5-9",0,0,0,0,"DK","Other"
"N06AX03",2015,"F","10-14",0,0,0,0,"DK","Other"
"N06AX03",2015,"M","10-14",1,0,0.00586475851014256,0,"DK","Other"
"N06AX03",2015,"F","15-19",66,2000,0.384134083986282,11.6404275894165,"DK","Other"
"N06AX03",2015,"M","15-19",27,1000,0.149097964167595,5.52214670181274,"DK","Other"
"N06AX05",2015,"F","5-9",0,0,0,0,"DK","Other"
"N06AX05",2015,"M","5-9",0,0,0,0,"DK","Other"
"N06AX05",2015,"F","10-14",0,0,0,0,"DK","Other"
"N06AX05",2015,"M","10-14",0,0,0,0,"DK","Other"
"N06AX05",2015,"F","15-19",0,0,0,0,"DK","Other"
"N06AX05",2015,"M","15-19",0,0,0,0,"DK","Other"
"N06AX06",2015,"F","5-9",0,0,0,0,"DK","Other"
"N06AX06",2015,"M","5-9",0,0,0,0,"DK","Other"
"N06AX06",2015,"F","10-14",0,0,0,0,"DK","Other"
"N06AX06",2015,"M","10-14",0,0,0,0,"DK","Other"
"N06AX06",2015,"F","15-19",0,0,0,0,"DK","Other"
"N06AX06",2015,"M","15-19",0,0,0,0,"DK","Other"
"N06AX09",2015,"F","5-9",0,0,0,0,"DK","Other"
"N06AX09",2015,"M","5-9",0,0,0,0,"DK","Other"
"N06AX09",2015,"F","10-14",0,0,0,0,"DK","Other"
"N06AX09",2015,"M","10-14",0,0,0,0,"DK","Other"
"N06AX09",2015,"F","15-19",0,0,0,0,"DK","Other"
"N06AX09",2015,"M","15-19",0,0,0,0,"DK","Other"
"N06AX11",2015,"F","5-9",1,0,0.00620516762137413,0,"DK","Other"
"N06AX11",2015,"M","5-9",0,0,0,0,"DK","Other"
"N06AX11",2015,"F","10-14",7,0,0.0429917350411415,0,"DK","Other"
"N06AX11",2015,"M","10-14",2,0,0.0117295170202851,0,"DK","Other"
"N06AX11",2015,"F","15-19",391,37000,2.27570343017578,215.347900390625,"DK","Other"
"N06AX11",2015,"M","15-19",187,16000,1.03264141082764,88.3543472290039,"DK","Other"
"N06AX12",2015,"F","5-9",0,0,0,0,"DK","Other"
"N06AX12",2015,"M","5-9",0,0,0,0,"DK","Other"
"N06AX12",2015,"F","10-14",0,0,0,0,"DK","Other"
"N06AX12",2015,"M","10-14",0,0,0,0,"DK","Other"
"N06AX12",2015,"F","15-19",5,0,0.0291010681539774,0,"DK","Other"
"N06AX12",2015,"M","15-19",0,0,0,0,"DK","Other"
"N06AX14",2015,"F","5-9",0,0,0,0,"DK","Other"
"N06AX14",2015,"M","5-9",0,0,0,0,"DK","Other"
"N06AX14",2015,"F","10-14",0,0,0,0,"DK","Other"
"N06AX14",2015,"M","10-14",0,0,0,0,"DK","Other"
"N06AX14",2015,"F","15-19",0,0,0,0,"DK","Other"
"N06AX14",2015,"M","15-19",0,0,0,0,"DK","Other"
"N06AX16",2015,"F","5-9",0,0,0,0,"DK","Other"
"N06AX16",2015,"M","5-9",3,0,0.0176687818020582,0,"DK","Other"
"N06AX16",2015,"F","10-14",3,1000,0.018425028771162,6.14167594909668,"DK","Other"
"N06AX16",2015,"M","10-14",4,0,0.0234590340405703,0,"DK","Other"
"N06AX16",2015,"F","15-19",323,109000,1.87992894649506,634.403259277344,"DK","Other"
"N06AX16",2015,"M","15-19",122,36000,0.673701882362366,198.797271728516,"DK","Other"
"N06AX17",2015,"F","5-9",0,0,0,0,"DK","Other"
"N06AX17",2015,"M","5-9",0,0,0,0,"DK","Other"
"N06AX17",2015,"F","10-14",0,0,0,0,"DK","Other"
"N06AX17",2015,"M","10-14",0,0,0,0,"DK","Other"
"N06AX17",2015,"F","15-19",0,0,0,0,"DK","Other"
"N06AX17",2015,"M","15-19",0,0,0,0,"DK","Other"
"N06AX18",2015,"F","5-9",0,0,0,0,"DK","Other"
"N06AX18",2015,"M","5-9",0,0,0,0,"DK","Other"
"N06AX18",2015,"F","10-14",0,0,0,0,"DK","Other"
"N06AX18",2015,"M","10-14",0,0,0,0,"DK","Other"
"N06AX18",2015,"F","15-19",0,0,0,0,"DK","Other"
"N06AX18",2015,"M","15-19",0,0,0,0,"DK","Other"
"N06AX21",2015,"F","5-9",0,0,0,0,"DK","Other"
"N06AX21",2015,"M","5-9",0,0,0,0,"DK","Other"
"N06AX21",2015,"F","10-14",0,0,0,0,"DK","Other"
"N06AX21",2015,"M","10-14",0,0,0,0,"DK","Other"
"N06AX21",2015,"F","15-19",134,27000,0.77990859746933,157.145767211914,"DK","Other"
"N06AX21",2015,"M","15-19",40,9000,0.22088585793972,49.6993179321289,"DK","Other"
"N06AX22",2015,"F","5-9",0,0,0,0,"DK","Other"
"N06AX22",2015,"M","5-9",0,0,0,0,"DK","Other"
"N06AX22",2015,"F","10-14",2,0,0.0122833522036672,0,"DK","Other"
"N06AX22",2015,"M","10-14",1,0,0.00586475851014256,0,"DK","Other"
"N06AX22",2015,"F","15-19",59,12000,0.343392610549927,69.8425598144531,"DK","Other"
"N06AX22",2015,"M","15-19",13,3000,0.0717879086732864,16.5664405822754,"DK","Other"
"N06AX23",2015,"F","5-9",0,0,0,0,"DK","Other"
"N06AX23",2015,"M","5-9",0,0,0,0,"DK","Other"
"N06AX23",2015,"F","10-14",0,0,0,0,"DK","Other"
"N06AX23",2015,"M","10-14",0,0,0,0,"DK","Other"
"N06AX23",2015,"F","15-19",0,0,0,0,"DK","Other"
"N06AX23",2015,"M","15-19",0,0,0,0,"DK","Other"
"N06AX24",2015,"F","5-9",0,0,0,0,"DK","Other"
"N06AX24",2015,"M","5-9",0,0,0,0,"DK","Other"
"N06AX24",2015,"F","10-14",0,0,0,0,"DK","Other"
"N06AX24",2015,"M","10-14",0,0,0,0,"DK","Other"
"N06AX24",2015,"F","15-19",0,0,0,0,"DK","Other"
"N06AX24",2015,"M","15-19",0,0,0,0,"DK","Other"
"N06AX25",2015,"F","5-9",0,0,0,0,"DK","Other"
"N06AX25",2015,"M","5-9",0,0,0,0,"DK","Other"
"N06AX25",2015,"F","10-14",0,0,0,0,"DK","Other"
"N06AX25",2015,"M","10-14",0,0,0,0,"DK","Other"
"N06AX25",2015,"F","15-19",0,0,0,0,"DK","Other"
"N06AX25",2015,"M","15-19",0,0,0,0,"DK","Other"
"N06AX26",2015,"F","5-9",0,0,0,0,"DK","Other"
"N06AX26",2015,"M","5-9",0,0,0,0,"DK","Other"
"N06AX26",2015,"F","10-14",0,0,0,0,"DK","Other"
"N06AX26",2015,"M","10-14",0,0,0,0,"DK","Other"
"N06AX26",2015,"F","15-19",33,6000,0.192067041993141,34.9212799072266,"DK","Other"
"N06AX26",2015,"M","15-19",16,5000,0.0883543416857719,27.6107330322266,"DK","Other"
"N06A",2016,"F","5-9",33,5000,0.204080373048782,30.9212684631348,"DK","AD"
"N06A",2016,"M","5-9",56,8000,0.327630996704102,46.8044281005859,"DK","AD"
"N06A",2016,"F","10-14",534,214000,3.28401160240173,1316.06457519531,"DK","AD"
"N06A",2016,"M","10-14",527,198000,3.09463000297546,1162.68823242188,"DK","AD"
"N06A",2016,"F","15-19",4649,1787000,27.1877708435059,10450.537109375,"DK","AD"
"N06A",2016,"M","15-19",1994,764000,11.0797472000122,4245.19921875,"DK","AD"
"N06AA",2016,"F","5-9",17,0,0.105132311582565,0,"DK","TCA"
"N06AA",2016,"M","5-9",37,2000,0.21647047996521,11.7011070251465,"DK","TCA"
"N06AA",2016,"F","10-14",47,2000,0.289042234420776,12.2996692657471,"DK","TCA"
"N06AA",2016,"M","10-14",77,5000,0.452156543731689,29.3608150482178,"DK","TCA"
"N06AA",2016,"F","15-19",279,21000,1.63161706924438,122.80989074707,"DK","TCA"
"N06AA",2016,"M","15-19",102,11000,0.566767454147339,61.1219787597656,"DK","TCA"
"N06AA01",2016,"F","5-9",0,0,0,0,"DK","TCA"
"N06AA01",2016,"M","5-9",0,0,0,0,"DK","TCA"
"N06AA01",2016,"F","10-14",0,0,0,0,"DK","TCA"
"N06AA01",2016,"M","10-14",0,0,0,0,"DK","TCA"
"N06AA01",2016,"F","15-19",0,0,0,0,"DK","TCA"
"N06AA01",2016,"M","15-19",0,0,0,0,"DK","TCA"
"N06AA02",2016,"F","5-9",6,0,0.0371055230498314,0,"DK","TCA"
"N06AA02",2016,"M","5-9",30,2000,0.175516605377197,11.7011070251465,"DK","TCA"
"N06AA02",2016,"F","10-14",17,0,0.104547187685966,0,"DK","TCA"
"N06AA02",2016,"M","10-14",53,5000,0.311224639415741,29.3608150482178,"DK","TCA"
"N06AA02",2016,"F","15-19",23,0,0.134506076574326,0,"DK","TCA"
"N06AA02",2016,"M","15-19",16,0,0.0889046937227249,0,"DK","TCA"
"N06AA04",2016,"F","5-9",0,0,0,0,"DK","TCA"
"N06AA04",2016,"M","5-9",0,0,0,0,"DK","TCA"
"N06AA04",2016,"F","10-14",0,0,0,0,"DK","TCA"
"N06AA04",2016,"M","10-14",0,0,0,0,"DK","TCA"
"N06AA04",2016,"F","15-19",3,1000,0.0175442695617676,5.84809017181396,"DK","TCA"
"N06AA04",2016,"M","15-19",4,1000,0.0222261734306812,5.55654335021973,"DK","TCA"
"N06AA05",2016,"F","5-9",0,0,0,0,"DK","TCA"
"N06AA05",2016,"M","5-9",0,0,0,0,"DK","TCA"
"N06AA05",2016,"F","10-14",0,0,0,0,"DK","TCA"
"N06AA05",2016,"M","10-14",0,0,0,0,"DK","TCA"
"N06AA05",2016,"F","15-19",0,0,0,0,"DK","TCA"
"N06AA05",2016,"M","15-19",0,0,0,0,"DK","TCA"
"N06AA06",2016,"F","5-9",0,0,0,0,"DK","TCA"
"N06AA06",2016,"M","5-9",0,0,0,0,"DK","TCA"
"N06AA06",2016,"F","10-14",0,0,0,0,"DK","TCA"
"N06AA06",2016,"M","10-14",0,0,0,0,"DK","TCA"
"N06AA06",2016,"F","15-19",0,0,0,0,"DK","TCA"
"N06AA06",2016,"M","15-19",0,0,0,0,"DK","TCA"
"N06AA07",2016,"F","5-9",0,0,0,0,"DK","TCA"
"N06AA07",2016,"M","5-9",0,0,0,0,"DK","TCA"
"N06AA07",2016,"F","10-14",0,0,0,0,"DK","TCA"
"N06AA07",2016,"M","10-14",0,0,0,0,"DK","TCA"
"N06AA07",2016,"F","15-19",0,0,0,0,"DK","TCA"
"N06AA07",2016,"M","15-19",0,0,0,0,"DK","TCA"
"N06AA08",2016,"F","5-9",0,0,0,0,"DK","TCA"
"N06AA08",2016,"M","5-9",0,0,0,0,"DK","TCA"
"N06AA08",2016,"F","10-14",0,0,0,0,"DK","TCA"
"N06AA08",2016,"M","10-14",0,0,0,0,"DK","TCA"
"N06AA08",2016,"F","15-19",0,0,0,0,"DK","TCA"
"N06AA08",2016,"M","15-19",0,0,0,0,"DK","TCA"
"N06AA09",2016,"F","5-9",9,0,0.0556582845747471,0,"DK","TCA"
"N06AA09",2016,"M","5-9",6,0,0.0351033210754395,0,"DK","TCA"
"N06AA09",2016,"F","10-14",28,0,0.172195374965668,0,"DK","TCA"
"N06AA09",2016,"M","10-14",18,0,0.105698935687542,0,"DK","TCA"
"N06AA09",2016,"F","15-19",219,11000,1.28073167800903,64.328987121582,"DK","TCA"
"N06AA09",2016,"M","15-19",61,4000,0.338949143886566,22.2261734008789,"DK","TCA"
"N06AA10",2016,"F","5-9",6,0,0.0371055230498314,0,"DK","TCA"
"N06AA10",2016,"M","5-9",4,0,0.023402214050293,0,"DK","TCA"
"N06AA10",2016,"F","10-14",7,0,0.0430488437414169,0,"DK","TCA"
"N06AA10",2016,"M","10-14",18,0,0.105698935687542,0,"DK","TCA"
"N06AA10",2016,"F","15-19",60,7000,0.350885391235352,40.9366302490234,"DK","TCA"
"N06AA10",2016,"M","15-19",32,4000,0.17780938744545,22.2261734008789,"DK","TCA"
"N06AA11",2016,"F","5-9",0,0,0,0,"DK","TCA"
"N06AA11",2016,"M","5-9",0,0,0,0,"DK","TCA"
"N06AA11",2016,"F","10-14",0,0,0,0,"DK","TCA"
"N06AA11",2016,"M","10-14",0,0,0,0,"DK","TCA"
"N06AA11",2016,"F","15-19",0,0,0,0,"DK","TCA"
"N06AA11",2016,"M","15-19",0,0,0,0,"DK","TCA"
"N06AA12",2016,"F","5-9",0,0,0,0,"DK","TCA"
"N06AA12",2016,"M","5-9",0,0,0,0,"DK","TCA"
"N06AA12",2016,"F","10-14",0,0,0,0,"DK","TCA"
"N06AA12",2016,"M","10-14",0,0,0,0,"DK","TCA"
"N06AA12",2016,"F","15-19",0,0,0,0,"DK","TCA"
"N06AA12",2016,"M","15-19",1,0,0.00555654335767031,0,"DK","TCA"
"N06AA16",2016,"F","5-9",0,0,0,0,"DK","TCA"
"N06AA16",2016,"M","5-9",0,0,0,0,"DK","TCA"
"N06AA16",2016,"F","10-14",0,0,0,0,"DK","TCA"
"N06AA16",2016,"M","10-14",0,0,0,0,"DK","TCA"
"N06AA16",2016,"F","15-19",0,0,0,0,"DK","TCA"
"N06AA16",2016,"M","15-19",1,0,0.00555654335767031,0,"DK","TCA"
"N06AA17",2016,"F","5-9",0,0,0,0,"DK","TCA"
"N06AA17",2016,"M","5-9",0,0,0,0,"DK","TCA"
"N06AA17",2016,"F","10-14",0,0,0,0,"DK","TCA"
"N06AA17",2016,"M","10-14",0,0,0,0,"DK","TCA"
"N06AA17",2016,"F","15-19",0,0,0,0,"DK","TCA"
"N06AA17",2016,"M","15-19",0,0,0,0,"DK","TCA"
"N06AA21",2016,"F","5-9",0,0,0,0,"DK","TCA"
"N06AA21",2016,"M","5-9",0,0,0,0,"DK","TCA"
"N06AA21",2016,"F","10-14",0,0,0,0,"DK","TCA"
"N06AA21",2016,"M","10-14",0,0,0,0,"DK","TCA"
"N06AA21",2016,"F","15-19",0,0,0,0,"DK","TCA"
"N06AA21",2016,"M","15-19",0,0,0,0,"DK","TCA"
"N06AB",2016,"F","5-9",16,4000,0.098948061466217,24.7370147705078,"DK","SSRI"
"N06AB",2016,"M","5-9",18,6000,0.105309963226318,35.1033210754395,"DK","SSRI"
"N06AB",2016,"F","10-14",482,211000,2.96422028541565,1297.61511230469,"DK","SSRI"
"N06AB",2016,"M","10-14",445,191000,2.613112449646,1121.58312988281,"DK","SSRI"
"N06AB",2016,"F","15-19",3912,1592000,22.8777275085449,9310.1591796875,"DK","SSRI"
"N06AB",2016,"M","15-19",1646,685000,9.14607048034668,3806.23217773438,"DK","SSRI"
"N06AB03",2016,"F","5-9",0,0,0,0,"DK","SSRI"
"N06AB03",2016,"M","5-9",3,1000,0.0175516605377197,5.85055351257324,"DK","SSRI"
"N06AB03",2016,"F","10-14",125,31000,0.768729329109192,190.644866943359,"DK","SSRI"
"N06AB03",2016,"M","10-14",93,23000,0.546111166477203,135.059753417969,"DK","SSRI"
"N06AB03",2016,"F","15-19",870,270000,5.0878381729126,1578.98425292969,"DK","SSRI"
"N06AB03",2016,"M","15-19",271,83000,1.50582325458527,461.193115234375,"DK","SSRI"
"N06AB04",2016,"F","5-9",0,0,0,0,"DK","SSRI"
"N06AB04",2016,"M","5-9",0,0,0,0,"DK","SSRI"
"N06AB04",2016,"F","10-14",25,8000,0.153745859861374,49.1986770629883,"DK","SSRI"
"N06AB04",2016,"M","10-14",11,3000,0.0645937919616699,17.6164894104004,"DK","SSRI"
"N06AB04",2016,"F","15-19",492,128000,2.87726020812988,748.555541992188,"DK","SSRI"
"N06AB04",2016,"M","15-19",193,44000,1.0724128484726,244.487915039062,"DK","SSRI"
"N06AB05",2016,"F","5-9",0,0,0,0,"DK","SSRI"
"N06AB05",2016,"M","5-9",0,0,0,0,"DK","SSRI"
"N06AB05",2016,"F","10-14",0,0,0,0,"DK","SSRI"
"N06AB05",2016,"M","10-14",0,0,0,0,"DK","SSRI"
"N06AB05",2016,"F","15-19",37,11000,0.216379329562187,64.328987121582,"DK","SSRI"
"N06AB05",2016,"M","15-19",19,5000,0.105574324727058,27.7827167510986,"DK","SSRI"
"N06AB06",2016,"F","5-9",16,4000,0.098948061466217,24.7370147705078,"DK","SSRI"
"N06AB06",2016,"M","5-9",15,5000,0.0877583026885986,29.2527675628662,"DK","SSRI"
"N06AB06",2016,"F","10-14",344,171000,2.11554312705994,1051.62170410156,"DK","SSRI"
"N06AB06",2016,"M","10-14",345,163000,2.02589631080627,957.16259765625,"DK","SSRI"
"N06AB06",2016,"F","15-19",2544,1140000,14.8775405883789,6666.82275390625,"DK","SSRI"
"N06AB06",2016,"M","15-19",1135,533000,6.30667686462402,2961.6376953125,"DK","SSRI"
"N06AB08",2016,"F","5-9",0,0,0,0,"DK","SSRI"
"N06AB08",2016,"M","5-9",0,0,0,0,"DK","SSRI"
